Product Name,Category,Rating,Reviewer Name,Review
"Mixed Nuts (Almond,Walnuts,Pistachio,Cashew, & Cranberry) 200g",Nut,5.0,Aadhil,Good quality Nuts Highly Recommended!
"Mixed Nuts (Almond,Walnuts,Pistachio,Cashew, & Cranberry) 200g",Nut,4.0,Prabath P,"Good product, well packed, fast delivery highly recommended "
"Mixed Nuts (Almond,Walnuts,Pistachio,Cashew, & Cranberry) 200g",Nut,3.0,Lidi L,"The almonds were good, but I’ve had fresher almonds than this. "
"Mixed Nuts (Almond,Walnuts,Pistachio,Cashew, & Cranberry) 200g",Nut,5.0,Jessica K,good quality nuts. satisfied with purchase thank you.
"Mixed Nuts (Almond,Walnuts,Pistachio,Cashew, & Cranberry) 200g",Nut,3.0,Amesh N,"There was a strand of hair, but I got a refund."
"Mixed Nuts (Almond,Walnuts,Pistachio,Cashew, & Cranberry) 200g",Nut,4.0,Srichangavi R,Good quality packing and fast delivery.
"Mixed Nuts (Almond,Walnuts,Pistachio,Cashew, & Cranberry) 200g",Nut,5.0,Charles Darwin,fresh and of good quality.. Thanks.
"Mixed Nuts (Almond,Walnuts,Pistachio,Cashew, & Cranberry) 200g",Nut,5.0,Paul Jansan,Thanks for the Good products 
"Mixed Nuts (Almond,Walnuts,Pistachio,Cashew, & Cranberry) 200g",Nut,5.0,Chathu P,quality product...good service...recommended for everyone 
"Mixed Nuts (Almond,Walnuts,Pistachio,Cashew, & Cranberry) 200g",Nut,4.0,Pathirage K,Thanks always Good
"Mixed Nuts (Almond,Walnuts,Pistachio,Cashew, & Cranberry) 200g",Nut,5.0,Uthpala D,Packed well and cleaned. Pretty good overall. I might order more from this seller in the future.
"Mixed Nuts (Almond,Walnuts,Pistachio,Cashew, & Cranberry) 200g",Nut,5.0,Hirantha H,"as expected the product is quality and very happy with it, will order again "
"Mixed Nuts (Almond,Walnuts,Pistachio,Cashew, & Cranberry) 200g",Nut,5.0,Yohan A,Fast Delivery and Quality product. Hope to place an another order soon..
CALIFORNIAN ALMONDS Nuts 1 KG,Nut,5.0,Shirani,fresh and very testy.This is my second order.fast delivery.I reccomended this seller.
CALIFORNIAN ALMONDS Nuts 1 KG,Nut,5.0,Eranga E,very good product. Thanks a lot Daraz
CALIFORNIAN ALMONDS Nuts 1 KG,Nut,5.0,Vishwa K,Well packed hole Almond is there without damage soo good . Thanks u
CALIFORNIAN ALMONDS Nuts 1 KG,Nut,5.0,Nethmini N,Good quality Almonds Seems fresh coz it's crunchy Happy with the product Extremely fast delivery
CALIFORNIAN ALMONDS Nuts 1 KG,Nut,5.0,Lakshan T,"It was packed nicely and received within 3days.. Apparently clean and new..(Did not try the taste yet). But as per previous experience, By looking at outer skin I can say taste will be good too.. Longer expiry dates.. Recommendèd seller and Good customer service.."
CALIFORNIAN ALMONDS Nuts 1 KG,Nut,4.0,Thushitha T,Really good almonds. Very well packed. Super fast delivery. It was Received within one day. Recommend this seller for any one who is interested 
CALIFORNIAN ALMONDS Nuts 1 KG,Nut,4.0,Vaisu Varaky ,High quality Almond nuts. Lowest price in the market. Highly satisfied..
CALIFORNIAN ALMONDS Nuts 1 KG,Nut,3.0,Thisun K,"the taste is not so good of the almonds ,delivered fast "
CALIFORNIAN ALMONDS Nuts 1 KG,Nut,1.0,Sithumini S,In a handful these and more are unedible and not safe
CALIFORNIAN ALMONDS Nuts 1 KG,Nut,4.0,Jude J,Came with the right weight. Tast also good. Thank u
CALIFORNIAN ALMONDS Nuts 1 KG,Nut,4.0,Vishaly N,Weight was correct. Most of the almonds are good. But some almonds were cracked and there were holes made of bugs. 
CALIFORNIAN ALMONDS Nuts 1 KG,Nut,5.0,T Sumithra,"My son and his wife came to see us recently and she was in the family way I trusted Daraz to feed my son , his wife with fresh Almonds "
CALIFORNIAN ALMONDS Nuts 1 KG,Nut,5.0,Sivaseelan S,Very Very Good Quality All Nuts are superb Quality.... No bad Quality Nuts there..... Mostly 60% Finished my children now..... Thanks for the seller to the Quality Product & Price also Very Ressonable Recomended All need this product from this seller all of yours needs...... 👍👍👍🙏🙏🙏💯💯💯
CALIFORNIAN ALMONDS Nuts 1 KG,Nut,5.0,Tharaka D,Received with good condition. However the weight was 993g even with the package and tapes. So it would be around 985g of almonds in the bag. I am still giving 5 stars because almonds were really good. 
Fresh Peanuts - 1Kg,Nut,5.0,Janaka S,Got the item delivered in double quick time. Well packed and appears to be of good quality. Many thanks.
Fresh Peanuts - 1Kg,Nut,4.0,Ranly E,"It was packed in a silli silli bag and wrapped in bubble wrap. I hope the quality is good. There was no label in the pack so no way of finding out the manufactured date, expiry date or weight or manufacturer. It was the cheapest on Daraz so hope its good. "
Fresh Peanuts - 1Kg,Nut,5.0,Salman K,Really fresh and good quality product.fast Delivery...everybody can buy these.Thank you so much gave me to valuable good product.....
Fresh Peanuts - 1Kg,Nut,4.0,Pasan R,Quality product... Reasonable price. fully satisfied... definitely order again from the seller...
Fresh Peanuts - 1Kg,Nut,4.0,Priyanka S,Order received Fast delivery Weightage is right with all th packaging Mean it’s slightly low :(
Fresh Peanuts - 1Kg,Nut,5.0,Tharun R,It is good conditions and fast shipping. it is simple packed but quality very well 
Fresh Peanuts - 1Kg,Nut,5.0,Monika N,This product is really good! I recommend anyone to buy this ! Thanks keep it up! 
Fresh Peanuts - 1Kg,Nut,4.0,Chaminda W,It's a good it's fresh 👌🖒🏻😊
Fresh Peanuts - 1Kg,Nut,5.0,Pathum S,Delivered on time. Great price and tastes good too. Will def purchase again.
Fresh Peanuts - 1Kg,Nut,5.0,Sithum N,"Order received in two days. Exact weight, good quality 👍⭐️"
Fresh Peanuts - 1Kg,Nut,4.0,Nisal R,They are soo crunchy and yummy .Good quality .Thanks
Fresh Peanuts - 1Kg,Nut,5.0,Gunathilaka,Good packing. quick delivery. Decent almonds. 👍🏻
Fresh Peanuts - 1Kg,Nut,4.0,Jegath,"good, it's better to get the expiry date .."
Devilled Cashew Full nuts 1kg,Nut,5.0,Shanmugarajan,Received my order today. Packaging is fine. Fresh cashew nuts. Thank you seller
Devilled Cashew Full nuts 1kg,Nut,5.0,SV,"very good in taste and in excellent condition, Highly recommended."
Devilled Cashew Full nuts 1kg,Nut,4.0,Ushan A,expier date is an printing mistake and customer service they told me quality product very nice taste next time I will buy more
Devilled Cashew Full nuts 1kg,Nut,5.0,Ahmed N,Absolutely fresh and tasty cashews. Ordered for the second time due to best quality. Seller was very communicating and shipped on time. Highly recommended cashews. Thank you seller and daraz for the timely delivery even during these unprecedented times
Devilled Cashew Full nuts 1kg,Nut,4.0,Nagarajha,🔥🔥🔥supiri ... fresh and crispy cashew highly recommend 👍🤞🤗
Devilled Cashew Full nuts 1kg,Nut,1.0,Sasanka S,I Order Devilled Full nuts.. but received Row nuts....😪😭😥
Devilled Cashew Full nuts 1kg,Nut,5.0,Nalini S,This is my 5th purchase. As always the supplier has sent quality cashew nuts with safer package.highly recommend this seller.
Devilled Cashew Full nuts 1kg,Nut,5.0,Supun C,Good packing. Nice taste. Good Quality. Genuine weight.
Devilled Cashew Full nuts 1kg,Nut,5.0,Nalini S,Fresh and delicious full cashew nuts. This is my 5th purchase . Highly recommend seller for devilled cashew nuts
Devilled Cashew Full nuts 1kg,Nut,4.0,Iromal I,"Good cashews, well seasoned and deviled , I even ordered another kilo after tasting, Good seller 👌"
Devilled Cashew Full nuts 1kg,Nut,3.0,Hewage K,That product is good. We are satisfied and wish to buy again later. Thanks to daraz and seller. 
Devilled Cashew Full nuts 1kg,Nut,5.0,Pasqual H,Quality product. Delivered at time. Seller can be recommended. Will buy again. 
Devilled Cashew Full nuts 1kg,Nut,5.0,NBK J,Ordered for the third time. Cashews were good as always. Worth the money spent…
Devilled Cashew Full nuts 1kg,Nut,5.0,Himali H,Very well packed 👍🏼5stars will buy again from you Extremely happy 😃 
Devilled Cashew Full nuts 1kg,Nut,4.0,Kaavinda,Crispy and fresh. My 2nd buy. Gonna buy again. Highly recommended.
Natural Mixed Nuts 500g,Nut,1.0,Aravind,Not good quality and can't see any expire date
Natural Mixed Nuts 500g,Nut,5.0,Thamintha U,Packaging: Excellent. No damage to the bottle Quality of the nuts: Fresh Expiry Date: 2022 May Recommending or not: Recommended
Natural Mixed Nuts 500g,Nut,1.0,Silambarasan,"Very very poor packing, seller should send this in a cardboard box but he sent in just a Daraz bag box cracked it’s compressed by other weight. The the bottle is not sealed too"
Natural Mixed Nuts 500g,Nut,1.0,Maanusa,"Sorry, this was the worst ever online purchase experience in my life. I wait for one month+ and so many twists and turns and embarrassed situations. and the receiver i offered to was embarrassed By all those mistakes. And the seller even collected the wrong products' money from someone i don't know without any informing and broke the deal of online transfer of fee,as the deal we both agreed for times. This is really unpleasant. Last thing, the quality of the product, lower than average standard. And only seal by some random careless stoch tapes.. Generally speaking, super annoying. 😢😢"
Natural Mixed Nuts 500g,Nut,5.0,Thusitha T,"Fresh and delicious nuts. Contains cashews, hazelnuts, walnuts, almonds and gold raisin."
Natural Mixed Nuts 500g,Nut,5.0,Shabnam S,yummy. Recommend 
Natural Mixed Nuts 500g,Nut,5.0,Pramuddhi S,really worth the price it also has hazelnut and plums in it ... hope to purchase same product again thank you so much for the quick delivery and the rider too was good 
Natural Mixed Nuts 500g,Nut,3.0,Ayan T,I did not receive this yet though you have marked as delivered! Please check and revert urgently
Natural Mixed Nuts 500g,Nut,5.0,Vihara C,was not very clean as expected and bottle was not sealed. but nuts were crunchy
Natural Mixed Nuts 500g,Nut,5.0,Amith R,Very good product.. Nuts were very fresh and crunchy. Worth for the money. 
Natural Mixed Nuts 500g,Nut,5.0,Prashanthan A,"very good product, shipping fast, I recommended, thank you daraz..."
Natural Mixed Nuts 500g,Nut,1.0,Kelaniya,"Not good quality, not fresh, I don't recommend it to anyone"
Natural Mixed Nuts 500g,Nut,5.0,Nillu,this is my 3nd order and I'm waiting for the 3rd order
Fresh Walnuts (400g),Nut,5.0,Mohamed A,Excellent quality. So nice and crisp. Not a single bad nut.
Fresh Walnuts (400g),Nut,5.0,Premraj D,A good and tasty product. This my 4th order. Very happy. 
Fresh Walnuts (400g),Nut,5.0,Ashan N,"Sealed Pack,Quality Product, Hats off Daraz.Lk & Team"
Fresh Walnuts (400g),Nut,1.0,Maanusa,"Sorry, this was the worst ever online purchase experience in my life. I wait for one month+ and so many twists and turns and embarrassed situations. and the receiver i offered to was embarrassed By all those mistakes. And the seller even collected the wrong products' money from someone i don't know without any informing and broke the deal of online transfer of fee,as the deal we both agreed for times. This is really unpleasant. Last thing, the quality of the product, lower than average standard. And only seal by some random careless stoch tapes.. Generally speaking, super annoying. 😓"
Fresh Walnuts (400g),Nut,4.0,Cavi,Came properly packed and tastes great.
Fresh Walnuts (400g),Nut,3.0,Sisilini,"Well packed, just slightly rancid taste. Overall, appreciate product sold by seller tho little pricey and able to taste the stock freshness at different level. However, understand its challenging time. Would continue support if seller continue to maintain good quality products and fair price. 👍💪"
Fresh Walnuts (400g),Nut,4.0,Seenar,Good product with good condition
Fresh Walnuts (400g),Nut,4.0,Janith P,Tasty and delivery was happened on time.
Fresh Walnuts (400g),Nut,5.0,Azeem A,Fresh and tasty. We are happy.
Fresh Walnuts (400g),Nut,1.0,Darwin,The walnuts are not sweet and taste bitter and leaves a horrible after taste. this was a complete rip off. Do not get these walnuts!
Fresh Walnuts (400g),Nut,5.0,Venkat,GOOD QUALITY..I BUY MORE..&MORE ALL ARE POSSIBLE TO DARAZ.. THANK YOU DARAZ
Fresh Walnuts (400g),Nut,5.0,Glenda F,Excellent quality. Expensive but well worth the money.
Fresh Walnuts (400g),Nut,5.0,Thissa W,Quality product - received within two days Good Service - Thank you
Fresh Walnuts (400g),Nut,5.0,Peace,Best quality love it keep it up highly recommendable. 
Pelwatte Full Cream Milk Powder 400g,MilkPowder,5.0,Arjun R,Everyone should try this product. This milk powder good and tasty.. Mostly recommended product. Good price with fast delivery
Pelwatte Full Cream Milk Powder 400g,MilkPowder,1.0,Nafeek M,I bought 3 Nos Pelwatta Milk powder but a very big dissapointment that all 3 packets were Not in a good condition. please be aware before buying Pelwatta and I need a refund for 3 Pelwatta milk powder
Pelwatte Full Cream Milk Powder 400g,MilkPowder,5.0,Anoma K,"Nicely packed, everything as described no damages"
Pelwatte Full Cream Milk Powder 400g,MilkPowder,5.0,Sandun K,"super fast delivery, got some discounts by claiming vouchers, very convenient and saving money too. pelwatta milk powder is rare in the market, but thanks to daraz we are able to get it without any hassle! thank you"
Pelwatte Full Cream Milk Powder 400g,MilkPowder,4.0,Don N,"packed very well, no damages, everything as described"
Pelwatte Full Cream Milk Powder 400g,MilkPowder,5.0, DAMINDA P,Good quality product. Good packing. Very fast delivery. Highly recommended
Pelwatte Full Cream Milk Powder 400g,MilkPowder,4.0, Kasun C,Good. Thanks seller and daraz. happy about it
Pelwatte Full Cream Milk Powder 400g,MilkPowder,4.0,Chanaka N.,super product as described.. I have got this below the market price. thanks daraz
Pelwatte Full Cream Milk Powder 400g,MilkPowder,5.0,Thaviru S,good as always best quality milk powder.
Pelwatte Full Cream Milk Powder 400g,MilkPowder,4.0,D. P.,Thanks. Received quickly. Well packed 
Pelwatte Full Cream Milk Powder 400g,MilkPowder,5.0,Chandrika W,super fast delivery. ordered 7 hours ago. well packed. recommend seller. happy with my purchase 😊
Ratthi Full Cream Milk Powder - 400g,MilkPowder,5.0,Dinusha T.,"Product quality is excellent... Newly manufactured and fresh, expiry date is not even closer... Original product directly from official store of the company... Unbelievable price with a good discount from daraz and credit card... Definitely worth for the money... Packaging was perfect and no damages what so ever... Seller and the item highly recommended..."
Ratthi Full Cream Milk Powder - 400g,MilkPowder,5.0,J.Reshaan B,"Big fan of Raththi milk They packed it very well My brother took raththi milk so many times from this seller, always they send in big boxes, I like the way they packed it Received without any damages Recommended sellers"
Ratthi Full Cream Milk Powder - 400g,MilkPowder,3.0, f***.,good offer.but late delivery 🙄
Ratthi Full Cream Milk Powder - 400g,MilkPowder,1.0,George H,really dissopointed with my order..the daraz mall has sent Me thr wrong items..there we're like 2 baby colonge in the box..really dissopointed 
Ratthi Full Cream Milk Powder - 400g,MilkPowder,5.0, 7***4,Quick delivery....newly manufactured...Best price...Highly recommended ...thank you...
Ratthi Full Cream Milk Powder - 400g,MilkPowder,5.0,ruchira K.,Quick delivery..Nice packing..Newly manufactured..Best price...Highly recommended...
Ratthi Full Cream Milk Powder - 400g,MilkPowder,5.0, Affäzȥz S,Received within 2 days. Excellent service. Purchased with free delivery & 12% bank discount. Easy way to get Groceries from home with discounted price from Daraz. Thanks for your great service ❤️
Ratthi Full Cream Milk Powder - 400g,MilkPowder,5.0, Ajanthi S.,this time I received a better service. quality product and well packed everything. thank you Dara's. 
Ratthi Full Cream Milk Powder - 400g,MilkPowder,1.0,wazeer,package are old packages. damaged
Ratthi Full Cream Milk Powder - 400g,MilkPowder,5.0, T***.,superb product for tasty tea
Ratthi Full Cream Milk Powder - 400g,MilkPowder,1.0,HasSha2329 H.,all boxes are damaged not packed well 
