Product Name,Category,Rating,Reviewer Name,Review,Review_without_emoji,preprocess_text,preprocess_text1
NESCAFE Classic Instant Coffee 50g Bag in Box,Coffee,5.0,Suraj N,"Worth the price and neat packaging, Loved the items","Worth the price and neat packaging, Loved the items",worth the price and neat packaging loved the items,"['worth', 'price', 'neat', 'packaging', 'loved', 'items']"
NESCAFE Classic Instant Coffee 50g Bag in Box,Coffee,5.0,Antonio K,the products were well packed and got a good discount. these nescafe 50g boxes normally last more days than the bottles.,the products were well packed and got a good discount. these nescafe 50g boxes normally last more days than the bottles.,the products were well packed and got a good discount these nescafe 50g boxes normally last more days than the bottles,"['products', 'well', 'packed', 'got', 'good', 'discount', 'nescafe', '50g', 'boxes', 'normally', 'last', 'days', 'bottles']"
NESCAFE Classic Instant Coffee 50g Bag in Box,Coffee,5.0,Anushka S,the products were well packed and was in good quality. the shipping was done within 2 days for kandy so appreciate the fast delivery.,the products were well packed and was in good quality. the shipping was done within 2 days for kandy so appreciate the fast delivery.,the products were well packed and was in good quality the shipping was done within 2 days for kandy so appreciate the fast delivery,"['products', 'well', 'packed', 'good', 'quality', 'shipping', 'done', 'within', '2', 'days', 'kandy', 'appreciate', 'fast', 'delivery']"
NESCAFE Classic Instant Coffee 50g Bag in Box,Coffee,5.0,Sonia R,Excellent taste which is the same from Nescafe Jar. Well packed. Expire dates are a way ahead so good o stock up even. Bought at a discounted price. Happy purchase ! ,Excellent taste which is the same from Nescafe Jar. Well packed. Expire dates are a way ahead so good o stock up even. Bought at a discounted price. Happy purchase ! ,excellent taste which is the same from nescafe jar well packed expire dates are a way ahead so good o stock up even bought at a discounted price happy purchase  ,"['excellent', 'taste', 'nescafe', 'jar', 'well', 'packed', 'expire', 'dates', 'way', 'ahead', 'good', 'stock', 'even', 'bought', 'discounted', 'price', 'happy', 'purchase']"
NESCAFE Classic Instant Coffee 50g Bag in Box,Coffee,1.0,Dinuka R,"Marked price is Rs.550.00, but they are selling here for Rs. 655. Even shows giving a discount from Rs.661. This is a scam and not good for business ethics. Product wise this is a original one. ","Marked price is Rs.550.00, but they are selling here for Rs. 655. Even shows giving a discount from Rs.661. This is a scam and not good for business ethics. Product wise this is a original one. ",marked price is rs55000 but they are selling here for rs 655 even shows giving a discount from rs661 this is a scam and not good for business ethics product wise this is a original one ,"['marked', 'price', 'rs55000', 'selling', 'rs', '655', 'even', 'shows', 'giving', 'discount', 'rs661', 'scam', 'good', 'business', 'ethics', 'product', 'wise', 'original', 'one']"
NESCAFE Classic Instant Coffee 50g Bag in Box,Coffee,5.0,Joshva N,Very fast delivery 🚚 package in good condition. ,Very fast delivery delivery truck package in good condition. ,very fast delivery delivery truck package in good condition ,"['fast', 'delivery', 'delivery', 'truck', 'package', 'good', 'condition']"
NESCAFE Classic Instant Coffee 50g Bag in Box,Coffee,3.0,Thimantha U,seller didn't pack the products properly. came with damaged box. Selling price was 20% expensive than the maximum retail price printed by the manufacturer. ,seller didn't pack the products properly. came with damaged box. Selling price was 20% expensive than the maximum retail price printed by the manufacturer. ,seller didnt pack the products properly came with damaged box selling price was 20 expensive than the maximum retail price printed by the manufacturer ,"['seller', 'didnt', 'pack', 'products', 'properly', 'came', 'damaged', 'box', 'selling', 'price', '20', 'expensive', 'maximum', 'retail', 'price', 'printed', 'manufacturer']"
NESCAFE Classic Instant Coffee 50g Bag in Box,Coffee,5.0,Pradeep S,"fast delivery , expiration on next year, but cardboard boxes are damaged(believe this is a ship ping issue)","fast delivery , expiration on next year, but cardboard boxes are damaged(believe this is a ship ping issue)",fast delivery  expiration on next year but cardboard boxes are damagedbelieve this is a ship ping issue,"['fast', 'delivery', 'expiration', 'next', 'year', 'cardboard', 'boxes', 'damagedbelieve', 'ship', 'ping', 'issue']"
NESCAFE Classic Instant Coffee 50g Bag in Box,Coffee,5.0,Usama C,Was delivered the next day. Good packaging. Product was good as well. Ordere through Daraz mart. ,Was delivered the next day. Good packaging. Product was good as well. Ordere through Daraz mart. ,was delivered the next day good packaging product was good as well ordere through daraz mart ,"['delivered', 'next', 'day', 'good', 'packaging', 'product', 'good', 'well', 'ordere', 'daraz', 'mart']"
NESCAFE Classic Instant Coffee 50g Bag in Box,Coffee,2.0,Laknadee A,items has been damaged. not properly packed the item.,items has been damaged. not properly packed the item.,items has been damaged not properly packed the item,"['items', 'damaged', 'properly', 'packed', 'item']"
NESCAFE Classic Instant Coffee 50g Bag in Box,Coffee,5.0,Obana S,classic original taste thanks for the sachet type nescafe product will order again,classic original taste thanks for the sachet type nescafe product will order again,classic original taste thanks for the sachet type nescafe product will order again,"['classic', 'original', 'taste', 'thanks', 'sachet', 'type', 'nescafe', 'product', 'order']"
NESCAFE Classic Instant Coffee 50g Bag in Box,Coffee,1.0,Athambawa A,MRP 510 charged 655 ,MRP 510 charged 655 ,mrp 510 charged 655 ,"['mrp', '510', 'charged', '655']"
NESCAFE Classic Instant Coffee 50g Bag in Box,Coffee,5.0,Aarthi N,"Genuine products can prepare without a Nescafe machine. well packed, Thanks. ","Genuine products can prepare without a Nescafe machine. well packed, Thanks. ",genuine products can prepare without a nescafe machine well packed thanks ,"['genuine', 'products', 'prepare', 'without', 'nescafe', 'machine', 'well', 'packed', 'thanks']"
Bru Instant Coffee Sachet 2.2g (Pack of 5),Coffee,5.0,Pavan O,Good condition. Well packed. Expiry 5 months ahead. Recommend,Good condition. Well packed. Expiry 5 months ahead. Recommend,good condition well packed expiry 5 months ahead recommend,"['good', 'condition', 'well', 'packed', 'expiry', '5', 'months', 'ahead', 'recommend']"
Bru Instant Coffee Sachet 2.2g (Pack of 5),Coffee,5.0,Suranee P,"This is the only brand of coffee I drink, and have been purchasing this coffee from this seller for sometime. Thank you Seller for ALWAYS sending me my order on time!","This is the only brand of coffee I drink, and have been purchasing this coffee from this seller for sometime. Thank you Seller for ALWAYS sending me my order on time!",this is the only brand of coffee i drink and have been purchasing this coffee from this seller for sometime thank you seller for always sending me my order on time,"['brand', 'coffee', 'drink', 'purchasing', 'coffee', 'seller', 'sometime', 'thank', 'seller', 'always', 'sending', 'order', 'time']"
Bru Instant Coffee Sachet 2.2g (Pack of 5),Coffee,5.0,Videos F,Great Coffee! It tastes amazing. Very quick delivery and was packed really well. Thank you so much.,Great Coffee! It tastes amazing. Very quick delivery and was packed really well. Thank you so much.,great coffee it tastes amazing very quick delivery and was packed really well thank you so much,"['great', 'coffee', 'tastes', 'amazing', 'quick', 'delivery', 'packed', 'really', 'well', 'thank', 'much']"
Bru Instant Coffee Sachet 2.2g (Pack of 5),Coffee,5.0,Shaki N,Its superb coffee ....real coffee.... thanks daraz for u fast delivery....,Its superb coffee ....real coffee.... thanks daraz for u fast delivery....,its superb coffee real coffee thanks daraz for u fast delivery,"['superb', 'coffee', 'real', 'coffee', 'thanks', 'daraz', 'u', 'fast', 'delivery']"
Bru Instant Coffee Sachet 2.2g (Pack of 5),Coffee,4.0,Nanra N,"Great product , received as expected , Fast delivery","Great product , received as expected , Fast delivery",great product  received as expected  fast delivery,"['great', 'product', 'received', 'expected', 'fast', 'delivery']"
Bru Instant Coffee Sachet 2.2g (Pack of 5),Coffee,5.0,Amanda ,Quality product. Excellent customer service. Thank you 😊 ,Quality product. Excellent customer service. Thank you smiling face with smiling eyes ,quality product excellent customer service thank you smiling face with smiling eyes ,"['quality', 'product', 'excellent', 'customer', 'service', 'thank', 'smiling', 'face', 'smiling', 'eyes']"
Bru Instant Coffee Sachet 2.2g (Pack of 5),Coffee,5.0,Rozane A,As shown received the same. Exp. in October 2022 so there is time to use it. Well packed and fast shipping.,As shown received the same. Exp. in October 2022 so there is time to use it. Well packed and fast shipping.,as shown received the same exp in october 2022 so there is time to use it well packed and fast shipping,"['shown', 'received', 'exp', 'october', '2022', 'time', 'use', 'well', 'packed', 'fast', 'shipping']"
Bru Instant Coffee Sachet 2.2g (Pack of 5),Coffee,3.0,PK,Good but delivery 7 days ,Good but delivery 7 days ,good but delivery 7 days ,"['good', 'delivery', '7', 'days']"
Bru Instant Coffee Sachet 2.2g (Pack of 5),Coffee,5.0,Jeya J,Good product with discount thanks to seller thanks to daraz ,Good product with discount thanks to seller thanks to daraz ,good product with discount thanks to seller thanks to daraz ,"['good', 'product', 'discount', 'thanks', 'seller', 'thanks', 'daraz']"
Bru Instant Coffee Sachet 2.2g (Pack of 5),Coffee,5.0,Sasindu N,very nice aroma!! worth the price!,very nice aroma!! worth the price!,very nice aroma worth the price,"['nice', 'aroma', 'worth', 'price']"
Bru Instant Coffee Sachet 2.2g (Pack of 5),Coffee,4.0,Saman W,Quality Product & Best Service,Quality Product & Best Service,quality product  best service,"['quality', 'product', 'best', 'service']"
Bru Instant Coffee Sachet 2.2g (Pack of 5),Coffee,5.0,Isuru K,Delivered on time I am very happy with the service and the product 😀,Delivered on time I am very happy with the service and the product grinning face,delivered on time i am very happy with the service and the product grinning face,"['delivered', 'time', 'happy', 'service', 'product', 'grinning', 'face']"
Bru Instant Coffee Sachet 2.2g (Pack of 5),Coffee,5.0,Yasith S,o my favorite coffee brand now🤗🤗🤗❤️❤️❤️👍👍👍👍,o my favorite coffee brand nowhugging facehugging facehugging facered heartred heartred heartthumbs upthumbs upthumbs upthumbs up,o my favorite coffee brand nowhugging facehugging facehugging facered heartred heartred heartthumbs upthumbs upthumbs upthumbs up,"['favorite', 'coffee', 'brand', 'nowhugging', 'facehugging', 'facehugging', 'facered', 'heartred', 'heartred', 'heartthumbs', 'upthumbs', 'upthumbs', 'upthumbs']"
Nuts & Co Californian Almonds Nuts 200G (Premium),Nut,5.0,Nivethan N,Item received in good condition on time. The product is fresh and well packed.,Item received in good condition on time. The product is fresh and well packed.,item received in good condition on time the product is fresh and well packed,"['item', 'received', 'good', 'condition', 'time', 'product', 'fresh', 'well', 'packed']"
Nuts & Co Californian Almonds Nuts 200G (Premium),Nut,5.0,Minass H,Good 👍🏻 very fresh ❤️,Good thumbs up very fresh red heart,good thumbs up very fresh red heart,"['good', 'thumbs', 'fresh', 'red', 'heart']"
Nuts & Co Californian Almonds Nuts 200G (Premium),Nut,5.0,Sureshi R,"I bought a bunch of products from them. The packaging was meticulously done and I was really impressed about that. Although Delivery was a little disappointing, I believe there was nothing that could be done from seller's side to expedite the process. And I'm ought to give props to them for regularly checking with me whether I got the package and the quality of goods (Delivery time - 1 Week)","I bought a bunch of products from them. The packaging was meticulously done and I was really impressed about that. Although Delivery was a little disappointing, I believe there was nothing that could be done from seller's side to expedite the process. And I'm ought to give props to them for regularly checking with me whether I got the package and the quality of goods (Delivery time - 1 Week)",i bought a bunch of products from them the packaging was meticulously done and i was really impressed about that although delivery was a little disappointing i believe there was nothing that could be done from sellers side to expedite the process and im ought to give props to them for regularly checking with me whether i got the package and the quality of goods delivery time  1 week,"['bought', 'bunch', 'products', 'packaging', 'meticulously', 'done', 'really', 'impressed', 'although', 'delivery', 'little', 'disappointing', 'believe', 'nothing', 'could', 'done', 'sellers', 'side', 'expedite', 'process', 'im', 'ought', 'give', 'props', 'regularly', 'checking', 'whether', 'got', 'package', 'quality', 'goods', 'delivery', 'time', '1', 'week']"
